Genome	GBK	Type	Cluster_number	Contig_edge	Length	CDS_number	GBK_Path
BGC0001731	BGC0001731.1.region001.gbk	PKS-like	1	False	41050	35	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001731/BGC0001731.1.region001.gbk
BGC0001732	BGC0001732.1.region001.gbk	PKS-like	1	False	41050	35	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001732/BGC0001732.1.region001.gbk
BGC0001739	BGC0001739.1.region001.gbk	phosphonate	1	True	14895	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001739/BGC0001739.1.region001.gbk
BGC0001741	BGC0001741.1.region001.gbk	NRPS,T1PKS	2	True	38265	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001741/BGC0001741.1.region001.gbk
BGC0001738	BGC0001738.1.region001.gbk	NRPS,T1PKS	2	True	24326	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001738/BGC0001738.1.region001.gbk
BGC0001737	BGC0001737.1.region001.gbk	T1PKS,NRPS	2	True	53488	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001737/BGC0001737.1.region001.gbk
BGC0001740	BGC0001740.1.region001.gbk	transAT-PKS,NRPS,NRPS-like	3	True	91717	34	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001740/BGC0001740.1.region001.gbk
BGC0001745	BGC0001745.1.region001.gbk	proteusin,spliceotide	2	True	5393	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001745/BGC0001745.1.region001.gbk
BGC0001742	BGC0001742.1.region001.gbk	T1PKS	1	True	50415	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001742/BGC0001742.1.region001.gbk
BGC0001743	BGC0001743.1.region001.gbk	RiPP-like	1	True	3047	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001743/BGC0001743.1.region001.gbk
BGC0001746	BGC0001746.1.region001.gbk	terpene	1	True	1119	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001746/BGC0001746.1.region001.gbk
BGC0001749	BGC0001749.1.region001.gbk	T1PKS	1	False	47786	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001749/BGC0001749.1.region001.gbk
BGC0001750	BGC0001750.1.region001.gbk	T1PKS,NRPS	2	True	38255	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001750/BGC0001750.1.region001.gbk
BGC0001752	BGC0001752.1.region001.gbk	NRPS	1	True	39092	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001752/BGC0001752.1.region001.gbk
BGC0001751	BGC0001751.1.region001.gbk	transAT-PKS,NRPS,PKS-like	3	True	69479	27	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001751/BGC0001751.1.region001.gbk
BGC0001748	BGC0001748.1.region001.gbk	NRPS-like,NRPS	2	True	18705	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001748/BGC0001748.1.region001.gbk
BGC0001756	BGC0001756.1.region001.gbk	terpene	1	True	23875	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001756/BGC0001756.1.region001.gbk
BGC0001755	BGC0001755.1.region001.gbk	T1PKS	1	True	103914	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001755/BGC0001755.1.region001.gbk
BGC0001754	BGC0001754.1.region001.gbk	T1PKS,NRPS	2	True	43202	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001754/BGC0001754.1.region001.gbk
BGC0001753	BGC0001753.1.region001.gbk	thiopeptide,RiPP-like	2	True	20652	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001753/BGC0001753.1.region001.gbk
BGC0001760	BGC0001760.1.region001.gbk	NRPS	1	True	29094	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001760/BGC0001760.1.region001.gbk
BGC0001758	BGC0001758.1.region001.gbk	NRPS	1	True	22977	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001758/BGC0001758.1.region001.gbk
BGC0001762	BGC0001762.1.region001.gbk	T2PKS	1	True	36216	36	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001762/BGC0001762.1.region001.gbk
BGC0001761	BGC0001761.1.region001.gbk	transAT-PKS,T1PKS,T3PKS,PKS-like	4	True	50778	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001761/BGC0001761.1.region001.gbk
BGC0001759	BGC0001759.1.region001.gbk	T1PKS,NRPS-like	2	True	88663	46	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001759/BGC0001759.1.region001.gbk
BGC0001766	BGC0001766.1.region001.gbk	NRPS,T1PKS	2	True	48212	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001766/BGC0001766.1.region001.gbk
BGC0001763	BGC0001763.1.region001.gbk	T1PKS,NRPS,indole	3	True	55642	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001763/BGC0001763.1.region001.gbk
BGC0001767	BGC0001767.1.region001.gbk	NRPS	1	True	30232	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001767/BGC0001767.1.region001.gbk
BGC0001764	BGC0001764.1.region001.gbk	NRPS,NRPS-like	2	True	61338	46	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001764/BGC0001764.1.region001.gbk
BGC0001768	BGC0001768.1.region001.gbk	NRPS	1	True	28114	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001768/BGC0001768.1.region001.gbk
BGC0001769	BGC0001769.1.region001.gbk	T2PKS,oligosaccharide	2	True	44740	40	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001769/BGC0001769.1.region001.gbk
BGC0001772	BGC0001772.1.region001.gbk	transAT-PKS,NRPS-like,T1PKS	3	True	81518	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001772/BGC0001772.1.region001.gbk
BGC0001770	BGC0001770.1.region001.gbk	T1PKS	1	True	94427	25	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001770/BGC0001770.1.region001.gbk
BGC0001771	BGC0001771.1.region001.gbk	NRPS,butyrolactone	2	True	18478	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001771/BGC0001771.1.region001.gbk
BGC0001775	BGC0001775.1.region001.gbk	indole,terpene	2	True	20791	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001775/BGC0001775.1.region001.gbk
BGC0001777	BGC0001777.1.region001.gbk	terpene,indole	2	True	25112	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001777/BGC0001777.1.region001.gbk
BGC0001776	BGC0001776.1.region001.gbk	terpene,indole	2	False	40797	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001776/BGC0001776.1.region001.gbk
BGC0001773	BGC0001773.1.region001.gbk	T1PKS	1	True	104491	26	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001773/BGC0001773.1.region001.gbk
BGC0001780	BGC0001780.1.region001.gbk	NRPS,transAT-PKS	2	True	52640	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001780/BGC0001780.1.region001.gbk
BGC0001782	BGC0001782.1.region001.gbk	indole	1	False	23303	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001782/BGC0001782.1.region001.gbk
BGC0001778	BGC0001778.1.region001.gbk	ectoine	1	True	8422	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001778/BGC0001778.1.region001.gbk
BGC0001779	BGC0001779.1.region001.gbk	RRE-containing	1	True	6292	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001779/BGC0001779.1.region001.gbk
BGC0001781	BGC0001781.1.region001.gbk	lassopeptide	1	True	2902	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001781/BGC0001781.1.region001.gbk
BGC0001787	BGC0001787.1.region001.gbk	lanthipeptide-class-ii	1	True	13318	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001787/BGC0001787.1.region001.gbk
BGC0001786	BGC0001786.1.region001.gbk	lassopeptide	1	True	10954	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001786/BGC0001786.1.region001.gbk
BGC0001785	BGC0001785.1.region001.gbk	T1PKS,NRPS-like	2	True	94890	40	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001785/BGC0001785.1.region001.gbk
BGC0001784	BGC0001784.1.region001.gbk	T1PKS	1	True	80122	27	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001784/BGC0001784.1.region001.gbk
BGC0001789	BGC0001789.1.region001.gbk	lanthipeptide-class-i	1	True	13648	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001789/BGC0001789.1.region001.gbk
BGC0001788	BGC0001788.1.region001.gbk	lanthipeptide-class-ii	1	True	11509	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001788/BGC0001788.1.region001.gbk
BGC0001791	BGC0001791.1.region001.gbk	NRPS	1	True	30193	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001791/BGC0001791.1.region001.gbk
BGC0001790	BGC0001790.1.region001.gbk	NRPS-like,NRPS	2	True	34975	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001790/BGC0001790.1.region001.gbk
BGC0001792	BGC0001792.1.region001.gbk	NRPS	1	True	82464	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001792/BGC0001792.1.region001.gbk
BGC0001797	BGC0001797.1.region001.gbk	LAP	1	True	17892	17	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001797/BGC0001797.1.region001.gbk
BGC0001795	BGC0001795.1.region001.gbk	transAT-PKS	1	True	87858	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001795/BGC0001795.1.region001.gbk
BGC0001793	BGC0001793.1.region001.gbk	NRPS-like,T1PKS	2	True	22998	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001793/BGC0001793.1.region001.gbk
BGC0001794	BGC0001794.1.region001.gbk	NRPS-like,T1PKS	2	True	23916	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001794/BGC0001794.1.region001.gbk
BGC0001796	BGC0001796.1.region001.gbk	NRPS	1	True	40582	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001796/BGC0001796.1.region001.gbk
BGC0001803	BGC0001803.1.region001.gbk	lanthipeptide-class-v,thioamitides	2	True	30576	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001803/BGC0001803.1.region001.gbk
BGC0001801	BGC0001801.1.region001.gbk	NRPS	1	True	28811	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001801/BGC0001801.1.region001.gbk
BGC0001802	BGC0001802.1.region001.gbk	lanthipeptide-class-v,thioamitides	2	True	11484	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001802/BGC0001802.1.region001.gbk
BGC0001808	BGC0001808.1.region001.gbk	nucleoside	1	True	10363	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001808/BGC0001808.1.region001.gbk
BGC0001805	BGC0001805.1.region001.gbk	NRPS	1	True	25846	19	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001805/BGC0001805.1.region001.gbk
BGC0001806	BGC0001806.1.region001.gbk	NRPS	1	True	60453	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001806/BGC0001806.1.region001.gbk
BGC0001804	BGC0001804.1.region001.gbk	T1PKS	1	True	44416	30	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001804/BGC0001804.1.region001.gbk
BGC0001807	BGC0001807.1.region001.gbk	T1PKS,NRPS,T3PKS,NRPS-like	4	True	93532	34	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001807/BGC0001807.1.region001.gbk
BGC0001811	BGC0001811.1.region001.gbk	terpene	1	False	21180	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001811/BGC0001811.1.region001.gbk
BGC0001812	BGC0001812.1.region001.gbk	T1PKS	1	True	72907	27	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001812/BGC0001812.1.region001.gbk
BGC0001813	BGC0001813.1.region001.gbk	PKS-like,NRPS	2	True	28112	15	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001813/BGC0001813.1.region001.gbk
BGC0001815	BGC0001815.1.region001.gbk	T1PKS	1	True	38996	28	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001815/BGC0001815.1.region001.gbk
BGC0001818	BGC0001818.1.region001.gbk	NRPS-like,NRPS	2	True	38474	44	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001818/BGC0001818.1.region001.gbk
BGC0001816	BGC0001816.1.region001.gbk	NRPS-like	1	False	21620	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001816/BGC0001816.1.region001.gbk
BGC0001816	BGC0001816.1.region002.gbk	T1PKS,NRPS	2	False	79509	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001816/BGC0001816.1.region002.gbk
BGC0001814	BGC0001814.1.region001.gbk	NRPS,betalactone	2	True	57737	36	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001814/BGC0001814.1.region001.gbk
BGC0001819	BGC0001819.1.region001.gbk	NRPS-like,T1PKS,T3PKS	3	True	29563	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001819/BGC0001819.1.region001.gbk
BGC0001822	BGC0001822.1.region001.gbk	NRPS	1	True	44663	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001822/BGC0001822.1.region001.gbk
BGC0001823	BGC0001823.1.region001.gbk	transAT-PKS,NRPS	2	True	76440	31	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001823/BGC0001823.1.region001.gbk
BGC0001824	BGC0001824.1.region001.gbk	NRPS	1	True	17537	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001824/BGC0001824.1.region001.gbk
BGC0001820	BGC0001820.1.region001.gbk	NRPS	1	True	46319	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001820/BGC0001820.1.region001.gbk
BGC0001825	BGC0001825.1.region001.gbk	NRPS	1	True	14850	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001825/BGC0001825.1.region001.gbk
BGC0001829	BGC0001829.1.region001.gbk	T1PKS,NRPS,NRPS-like	3	True	25136	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001829/BGC0001829.1.region001.gbk
BGC0001826	BGC0001826.1.region001.gbk	NRPS	1	True	17375	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001826/BGC0001826.1.region001.gbk
BGC0001828	BGC0001828.1.region001.gbk	T1PKS	1	True	74735	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001828/BGC0001828.1.region001.gbk
BGC0001827	BGC0001827.1.region001.gbk	T1PKS	1	True	45735	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001827/BGC0001827.1.region001.gbk
BGC0001830	BGC0001830.1.region001.gbk	T1PKS	1	True	64171	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001830/BGC0001830.1.region001.gbk
BGC0001836	BGC0001836.1.region001.gbk	transAT-PKS-like,T3PKS,PKS-like	3	True	85179	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001836/BGC0001836.1.region001.gbk
BGC0001831	BGC0001831.1.region001.gbk	T3PKS	1	True	6294	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001831/BGC0001831.1.region001.gbk
BGC0001838	BGC0001838.1.region001.gbk	NRPS	1	True	31000	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001838/BGC0001838.1.region001.gbk
BGC0001833	BGC0001833.1.region001.gbk	NRPS	1	True	48822	1	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001833/BGC0001833.1.region001.gbk
BGC0001844	BGC0001844.1.region001.gbk	NRPS	1	True	20738	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001844/BGC0001844.1.region001.gbk
BGC0001846	BGC0001846.1.region001.gbk	NRPS	1	True	40574	23	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001846/BGC0001846.1.region001.gbk
BGC0001842	BGC0001842.1.region001.gbk	NRPS	1	True	42814	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001842/BGC0001842.1.region001.gbk
BGC0001848	BGC0001848.1.region001.gbk	other,T3PKS	2	False	42117	37	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001848/BGC0001848.1.region001.gbk
BGC0001839	BGC0001839.1.region001.gbk	terpene	1	True	21215	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001839/BGC0001839.1.region001.gbk
BGC0001849	BGC0001849.1.region001.gbk	thioamitides	1	True	6950	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001849/BGC0001849.1.region001.gbk
BGC0001854	BGC0001854.1.region001.gbk	T1PKS	1	True	34070	8	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001854/BGC0001854.1.region001.gbk
BGC0001852	BGC0001852.1.region001.gbk	T2PKS,oligosaccharide,other	3	True	44163	41	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001852/BGC0001852.1.region001.gbk
BGC0001851	BGC0001851.1.region001.gbk	T2PKS,oligosaccharide,other	3	True	43900	41	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001851/BGC0001851.1.region001.gbk
BGC0001857	BGC0001857.1.region001.gbk	NRPS,T1PKS	2	True	28117	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001857/BGC0001857.1.region001.gbk
BGC0001861	BGC0001861.1.region001.gbk	glycocin	1	True	9286	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001861/BGC0001861.1.region001.gbk
BGC0001860	BGC0001860.1.region001.gbk	LAP,thiopeptide	2	True	16387	12	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001860/BGC0001860.1.region001.gbk
BGC0001859	BGC0001859.1.region001.gbk	phosphonate	1	True	23175	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001859/BGC0001859.1.region001.gbk
BGC0001856	BGC0001856.1.region001.gbk	T1PKS,NRPS-like,PKS-like	3	True	161352	43	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001856/BGC0001856.1.region001.gbk
BGC0001863	BGC0001863.1.region001.gbk	glycocin	1	True	11914	13	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001863/BGC0001863.1.region001.gbk
BGC0001862	BGC0001862.1.region001.gbk	glycocin	1	True	7867	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001862/BGC0001862.1.region001.gbk
BGC0001865	BGC0001865.1.region001.gbk	T1PKS	1	True	30140	11	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001865/BGC0001865.1.region001.gbk
BGC0001866	BGC0001866.1.region001.gbk	T1PKS	1	True	33290	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001866/BGC0001866.1.region001.gbk
BGC0001873	BGC0001873.1.region001.gbk	NRPS	1	True	8606	2	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001873/BGC0001873.1.region001.gbk
BGC0001872	BGC0001872.1.region001.gbk	hglE-KS,PUFA	2	True	20491	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001872/BGC0001872.1.region001.gbk
BGC0001868	BGC0001868.1.region001.gbk	phenazine	1	True	10477	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001868/BGC0001868.1.region001.gbk
BGC0001874	BGC0001874.1.region001.gbk	T1PKS,NRPS,indole	3	True	16901	3	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001874/BGC0001874.1.region001.gbk
BGC0001870	BGC0001870.1.region001.gbk	siderophore	1	True	14658	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001870/BGC0001870.1.region001.gbk
BGC0001881	BGC0001881.1.region001.gbk	T1PKS,NRPS	2	True	33045	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001881/BGC0001881.1.region001.gbk
BGC0001884	BGC0001884.1.region001.gbk	T1PKS,NRPS-like,NRPS	3	True	41956	16	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001884/BGC0001884.1.region001.gbk
BGC0001877	BGC0001877.1.region001.gbk	NRPS-like,PKS-like,T1PKS,oligosaccharide,butyrolactone	5	True	194339	72	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001877/BGC0001877.1.region001.gbk
BGC0001889	BGC0001889.1.region001.gbk	lassopeptide	1	True	5090	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001889/BGC0001889.1.region001.gbk
BGC0001886	BGC0001886.1.region001.gbk	T1PKS	1	True	25737	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001886/BGC0001886.1.region001.gbk
BGC0001885	BGC0001885.1.region001.gbk	transAT-PKS,NRPS-like,NRPS	3	True	82305	14	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001885/BGC0001885.1.region001.gbk
BGC0001890	BGC0001890.1.region001.gbk	NRPS	1	True	25647	22	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001890/BGC0001890.1.region001.gbk
BGC0001892	BGC0001892.1.region001.gbk	T1PKS	1	True	64068	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001892/BGC0001892.1.region001.gbk
BGC0001897	BGC0001897.1.region001.gbk	hserlactone	1	True	12541	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001897/BGC0001897.1.region001.gbk
BGC0001895	BGC0001895.1.region001.gbk	T2PKS	1	True	18350	20	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001895/BGC0001895.1.region001.gbk
BGC0001898	BGC0001898.1.region001.gbk	phosphonate	1	True	22911	21	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001898/BGC0001898.1.region001.gbk
BGC0001899	BGC0001899.1.region001.gbk	T1PKS	1	False	48002	4	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001899/BGC0001899.1.region001.gbk
BGC0001903	BGC0001903.1.region001.gbk	terpene	1	True	10870	10	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001903/BGC0001903.1.region001.gbk
BGC0001904	BGC0001904.1.region001.gbk	T2PKS	1	True	34103	31	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001904/BGC0001904.1.region001.gbk
BGC0001901	BGC0001901.1.region001.gbk	T1PKS	1	True	35166	9	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001901/BGC0001901.1.region001.gbk
BGC0001900	BGC0001900.1.region001.gbk	NRPS-like	1	True	6269	5	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001900/BGC0001900.1.region001.gbk
BGC0001902	BGC0001902.1.region001.gbk	T1PKS,NRPS	2	True	37175	18	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001902/BGC0001902.1.region001.gbk
BGC0001906	BGC0001906.1.region001.gbk	T1PKS	1	True	44456	6	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001906/BGC0001906.1.region001.gbk
BGC0001905	BGC0001905.1.region001.gbk	T3PKS	1	True	3803	7	/data3/zhangdw/02.Database/09.MiBiG_2.0/antiSMASH6_mibig_2.0/BGC0001905/BGC0001905.1.region001.gbk
